office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment
서울중앙3계,2015-102812,2015,아파트,서울특별시 서초구 반포동 111-1층402호,사평대로 90-0,서울특별시 서초구 반포동,111-1층402,0,402호,1.0,111-,240.0,98.0,1220000000,1220000000,1238900000.0,2016-01-12,2016,1,12,배당종결,100,,
서울중앙2계,2014-5938,2014,아파트,서울특별시 강남구 개포동  660-3  72동 1층 101호,서울특별시 강남구 개포동 660-3,서울특별시 강남구 개포동,660-3,72동,101호,1.0,660-3,51.0,68.0,950000000,760000000,847500000.0,2016-01-07,2016,1,7,배당종결,80,,
서울중앙2계,2015-7900,2015,아파트,"서울특별시 강남구 논현동 0,동 13층 1305호","서울특별시 강남구  논현로 213, 101동 13층1305호",서울특별시 강남구 논현동,0,101동,1305호,13.0,0,85.0,41.0,826000000,660800000,,2016-01-07,2016,1,7,배당종결,80,,
서울남부4계,2015-1748,2015,아파트,"서울 양천구 목동  908-34, 부영그린타운3차 16층 1611호","서울특별시 양천구 목동 0, 16층 1611호",서울 양천구 목동,908-34,0,1611호,16.0,부영그린타운3차,141.0,16.0,900000000,720000000,836460000.0,2016-01-06,2016,1,6,배당종결,80,,
서울중앙10계,2015-10401,2015,아파트,"서울 서초구 방배동  752-36, 방배아크로리버 13층 103-1301호","서울특별시 서초구 방배동 0, 13층103-1301호",서울 서초구 방배동,752-36,0,103-1301호,13.0,방배아크로리버,149.0,27.0,1090000000,872000000,926300000.0,2016-01-06,2016,1,6,배당종결,80,,
서울중앙21계,2013-20626,2013,아파트,서울특별시 동작구 상도동 126-18층 102호,상도로68길 29-0,서울특별시 동작구 상도동,126-18,0,102호,18.0,126-,85.0,32.0,325000000,0,281299999.0,2016-01-05,2016,1,5,배당종결,0,,
서울중앙21계,2014-8197,2014,아파트,"서울특별시 동작구 사당동 0,층 506호","서울특별시 동작구  사당로2길 40, 5층 506호",서울특별시 동작구 사당동,0,0,506호,,,111.0,47.0,420000000,336000000,375000000.0,2016-01-05,2016,1,5,배당종결,80,,
서울남부5계,2015-8435,2015,아파트,"서울 양천구 신월동  1017, 신월동대방샤인힐 103동 15층 1503호","서울특별시 양천구 신월동 0, 103동 15층1503호",서울 양천구 신월동,1017,신월동,1503호,15.0,1017대방샤인힐,60.0,25.0,243000000,194400000,230110000.0,2016-01-05,2016,1,5,배당종결,80,,
서울동부5계,2015-2670,2015,아파트,"서울특별시 강동구 천호동 0,동 6층 603호","서울특별시 강동구  천호대로 1055, 106동 6층 603호",서울특별시 강동구 천호동,0,106동,603호,6.0,0,85.0,31.0,461000000,368800000,451990000.0,2016-01-04,2016,1,4,배당종결,80,,
서울동부5계,2015-4447,2015,아파트,"서울 광진구 구의동  199-23, 현대13차폴라트리움 12층 1202호","서울특별시 광진구 구의동 0, 12층1202호",서울 광진구 구의동,199-23,0,1202호,12.0,현대13차폴라트리움,155.0,32.0,940000000,752000000,805700000.0,2016-01-04,2016,1,4,배당종결,80,,
서울동부5계,2015-6115,2015,아파트,서울특별시 강동구 천호동  293-8 이연아마빌레 6층603호,서울특별시 강동구 천호동 293-8,서울특별시 강동구 천호동,293-8,0,603호,6.0,293-8이연아마빌레,141.0,41.0,451000000,360800000,412302000.0,2016-01-04,2016,1,4,배당종결,80,,
서울중앙1계,2015-6433,2015,아파트,서울특별시 동작구 신대방동  395-62 삼성보라매옴니타워 25층2502호,서울특별시 동작구 신대방동 395-62,서울특별시 동작구 신대방동,395-62,0,2502호,25.0,395-62삼성보라매옴니타워,165.0,19.0,814000000,651200000,697250000.0,2015-12-29,2015,12,29,배당종결,80,,
서울동부2계,2014-19176,2014,아파트,서울특별시 강동구 암사동 454-10층 702호,고덕로24가길 4-0,서울특별시 강동구 암사동,454-10,0,702호,10.0,454-,100.0,40.0,404000000,323200000,,2015-12-28,2015,12,28,배당종결,80,,
서울북부8계,2015-2201,2015,아파트,"서울특별시 동대문구 장안동 0,동 14층 1403호","서울특별시 동대문구  장안벚꽃로1길 7, 1004동 14층 1403호",서울특별시 동대문구 장안동,0,1004동,1403호,14.0,0,115.0,56.0,640000000,512000000,588800000.0,2015-12-28,2015,12,28,배당종결,80,,
서울동부7계,2015-6702,2015,아파트,서울특별시 송파구 풍납동 401-1동 14층1402호,올림픽로47길 9-0,서울특별시 송파구 풍납동,401-1,0,1402호,14.0,401-1동,85.0,29.0,525000000,525000000,542131001.0,2015-12-28,2015,12,28,배당종결,100,,
서울북부8계,2015-7671,2015,아파트,서울 도봉구 쌍문동  73 9층 910호,"서울특별시 도봉구 도봉동 0, 1동 9층910호",서울 도봉구 쌍문동,73,0,910호,9.0,73,45.0,27.0,162000000,129600000,145550000.0,2015-12-28,2015,12,28,배당종결,80,,
서울북부8계,2015-11281,2015,아파트,"서울특별시 중구 삼각동 0,동 10층 1003호","서울특별시 강북구  삼각산로 143-1, 14동 10층1003호",서울특별시 중구 삼각동,0,14동,1003호,10.0,0,85.0,40.0,335000000,335000000,350500000.0,2015-12-28,2015,12,28,배당종결,100,,
서울북부9계,2015-14235,2015,아파트,"서울특별시 성북구 길음동 0,동 14층 1401호","서울특별시 성북구  길음로13길 22, 701동 14층1401호",서울특별시 성북구 길음동,0,701동,1401호,14.0,0,115.0,58.0,710000000,568000000,,2015-12-28,2015,12,28,배당종결,80,,
서울북부9계,2015-14457,2015,아파트,"서울특별시 노원구 공릉동 0,동 9층 907호","서울특별시 노원구  공릉로59길 28, 5동 9층907호",서울특별시 노원구 공릉동,0,5동,907호,9.0,0,72.0,36.0,375000000,300000000,346200100.0,2015-12-28,2015,12,28,배당종결,80,,
서울남부7계,2012-2320,2012,아파트,서울특별시 양천구 신월동  142-14  106동 6층 602호,서울특별시 양천구 신월동 142-14,서울특별시 양천구 신월동,142-14,106동,602호,6.0,142-14,91.0,,245000000,156800000,172000000.0,2015-12-23,2015,12,23,배당종결,64,,
서울중앙6계,2015-10999,2015,아파트,"서울 강남구 삼성동  19-4, 상아 3동 12층 1202호","서울특별시 강남구 삼성동 0, 3동 12층1202호",서울 강남구 삼성동,19-4,3동,1202호,12.0,상아,121.0,66.0,1300000000,1300000000,,2015-12-23,2015,12,23,배당종결,100,,
서울남부7계,2012-2320,2012,아파트,서울특별시 양천구 신월동  142-14  105동 2층 203호,서울특별시 양천구 신월동 142-14,서울특별시 양천구 신월동,142-14,105동,203호,2.0,142-14,90.0,,220000000,140800000,,2015-12-23,2015,12,23,배당종결,64,,
서울남부3계,2014-21639,2014,아파트,서울특별시 양천구 목동  766-1  4층 402호,,서울특별시 양천구 목동,766-1,0,402호,4.0,766-1,76.0,39.0,290000000,232000000,,2015-12-22,2015,12,22,배당종결,80,,
서울중앙5계,2015-2264,2015,아파트,"서울특별시 강남구 개포동 0,동 10층 1004호","서울특별시 강남구  개포로110길 15, 110동 10층 1004호",서울특별시 강남구 개포동,0,110동,1004호,10.0,0,84.0,56.0,855000000,855000000,865000000.0,2015-12-22,2015,12,22,배당종결,100,,
서울남부3계,2015-11936,2015,아파트,"서울 강서구 화곡동  1091, 화곡푸르지오 129동 11층 1104호","서울특별시 강서구 화곡동 0, 129동 11층1104호",서울 강서구 화곡동,1091,129동,1104호,11.0,화곡푸르지오,144.0,80.0,610000000,488000000,613999999.0,2015-12-22,2015,12,22,배당종결,80,,
서울북부5계,2012-9560,2012,아파트,서울특별시 강북구 미아동 1357동 5층 502호,삼양로19길 113,서울특별시 강북구 미아동,1357,0,502호,5.0,1357동,85.0,41.0,360000000,360000000,371100000.0,2015-12-21,2015,12,21,배당종결,100,,
서울북부5계,2014-8110,2014,아파트,"서울특별시 노원구 공릉동 0,동 13층 1304호","서울특별시 노원구  공릉로34길 62, 1018동 13층 1304호",서울특별시 노원구 공릉동,0,1018동,1304호,13.0,0,50.0,27.0,220000000,176000000,232999000.0,2015-12-21,2015,12,21,배당종결,80,,
서울북부6계,2014-28411,2014,아파트,서울특별시 중랑구 면목동 193-1동 9층 904호,동일로101길 63,서울특별시 중랑구 면목동,193-1,0,904호,9.0,193-1동,58.0,33.0,220000000,220000000,233999999.0,2015-12-21,2015,12,21,배당종결,100,,
서울동부4계,2015-1059,2015,아파트,"서울특별시 성동구 행당동 0,동 2층 204호","서울특별시 성동구  행당로 79, 127동 2층 204호",서울특별시 성동구 행당동,0,127동,204호,2.0,0,115.0,51.0,600000000,480000000,576000000.0,2015-12-21,2015,12,21,배당종결,80,,
서울동부6계,2015-2823,2015,아파트,"서울 성동구 용답동  252, 덕현해밀 9층 904호","서울특별시 성동구 용답동 0, 9층 904호",서울 성동구 용답동,252,0,904호,9.0,덕현해밀,85.0,45.0,420000000,336000000,,2015-12-21,2015,12,21,배당종결,80,,
서울동부6계,2015-5716,2015,아파트,"서울특별시 강동구 성내동 0,층 202호","서울특별시 강동구  성내로 63, 2층202호",서울특별시 강동구 성내동,0,0,202호,,,101.0,37.0,415000000,415000000,,2015-12-21,2015,12,21,배당종결,100,,
서울동부4계,2015-50198,2015,아파트,"서울 송파구 장지동  857, 송파파인타운13단지 1302동 2층 201호","서울특별시 송파구 송파동 0, 1302동 2층201호",서울 송파구 장지동,857,1302동,201호,2.0,송파파인타운13단지,85.0,,650000000,520000000,592199000.0,2015-12-21,2015,12,21,배당종결,80,,
서울중앙8계,2013-42855,2013,아파트,서울특별시 강남구 논현동  108 논현웰스톤 6층 604호,,서울특별시 강남구 논현동,108,0,604호,6.0,108논현웰스톤,85.0,23.0,593000000,242893000,325600000.0,2015-12-17,2015,12,17,배당종결,41,,
서울남부11계,2015-6736,2015,아파트,"서울 양천구 신정동  324-10, 동문굿모닝탑1 8층 806호","서울특별시 양천구 목동 0, 8층806호",서울 양천구 신정동,324-10,동,806호,8.0,324-10문굿모닝탑1,154.0,43.0,723000000,578400000,684110000.0,2015-12-16,2015,12,16,배당종결,80,,
서울남부11계,2015-8503,2015,아파트,서울특별시 양천구 신월동  142-14  104동 3층302호,서울특별시 양천구 신월동 142-14,서울특별시 양천구 신월동,142-14,104동,302호,3.0,142-14,90.0,58.0,245000000,196000000,,2015-12-16,2015,12,16,배당종결,80,,
서울남부11계,2015-8589,2015,아파트,"서울 양천구 신정동  1314, 양천중앙하이츠 104동 7층 702호","서울특별시 양천구 목동 0, 104동 7층702호",서울 양천구 신정동,1314,104동,702호,7.0,양천중앙하이츠,162.0,81.0,730000000,584000000,625999999.0,2015-12-16,2015,12,16,배당종결,80,,
서울남부9계,2014-18503,2014,아파트,"서울특별시 강서구 방화동 0,동 13층 1317호","서울특별시 강서구  방화대로47길 55, 303동 13층 1317호",서울특별시 강서구 방화동,0,303동,1317호,13.0,0,39.0,24.0,174000000,0,,2015-12-15,2015,12,15,배당종결,0,,
서울남부9계,2015-12519,2015,아파트,"서울특별시 금천구 독산동 0,동 9층 902호","서울특별시 금천구  독산로10길 96, 3동 9층902호",서울특별시 금천구 독산동,0,3동,902호,9.0,0,61.0,30.0,245000000,196000000,225330000.0,2015-12-15,2015,12,15,배당종결,80,,
서울남부9계,2015-13277,2015,아파트,서울특별시 양천구 목동  956 목동롯데캐슬위너 110동 3층301호,서울특별시 양천구 목동 956,서울특별시 양천구 목동,956,목동,301호,3.0,956롯데캐슬위너,146.0,61.0,910000000,728000000,820000000.0,2015-12-15,2015,12,15,배당종결,80,,
서울남부9계,2015-100058,2015,아파트,"서울특별시 양천구 목동 0,동 2층 201호","서울특별시 양천구  목동서로 400, 1028동 2층201호",서울특별시 양천구 목동,0,1028동,201호,2.0,0,54.0,39.0,420000000,420000000,434377000.0,2015-12-15,2015,12,15,배당종결,100,,
서울동부1계,2015-3086,2015,아파트,서울특별시 송파구 문정동  89-6 메트로-사 7층 701호,서울특별시 송파구 문정동 89-6,서울특별시 송파구 문정동,89-6,0,701호,7.0,89-6메트로-사,50.0,19.0,280000000,280000000,281111111.0,2015-12-14,2015,12,14,배당종결,100,,
서울북부3계,2015-7879,2015,아파트,"서울 노원구 중계동  583, 중계동금호타운 101동 2층 208호","서울특별시 노원구 중계동 0, 101동 2층208호",서울 노원구 중계동,583,중계동,208호,2.0,583금타운,60.0,19.0,270000000,216000000,,2015-12-14,2015,12,14,배당종결,80,,
서울북부3계,2015-101467,2015,아파트,"서울특별시 성북구 종암동 0,동 8층 801호","서울특별시 성북구  종암로24가길 53, 101동 8층801호",서울특별시 성북구 종암동,0,101동,801호,8.0,0,115.0,34.0,436000000,348800000,,2015-12-14,2015,12,14,배당종결,80,,
서울중앙11계,2015-8255,2015,아파트,"서울 서초구 우면동  753, 서초참누리에코리치 106동 9층 901호","서울특별시 서초구 양재동 0, 106동 9층901호",서울 서초구 우면동,753,106동,901호,9.0,서초참누리에코리치,101.0,65.0,855000000,684000000,825000000.0,2015-12-10,2015,12,10,배당종결,80,,
서울중앙11계,2015-9111,2015,아파트,서울특별시 관악구 신림동  739 뉴서울아파트 나동 4층412호,서울특별시 관악구 신림동 739,서울특별시 관악구 신림동,739,나동,412호,4.0,739뉴서울아파트,51.0,60.0,230000000,184000000,207700000.0,2015-12-10,2015,12,10,배당종결,80,,
서울남부8계,2015-8749,2015,아파트,"서울특별시 관악구 봉천동 0,동 14층 1403호","서울특별시 구로구  중앙로6길 5-15, 103동 14층1403호",서울특별시 관악구 봉천동,0,103동,1403호,14.0,0,85.0,27.0,346000000,346000000,355880000.0,2015-12-09,2015,12,9,배당종결,100,,
서울중앙3계,2013-43407,2013,아파트,"서울특별시 강남구 압구정동 0,동 13층 1301호","서울특별시 강남구  압구정로 151, 109동 13층 1301호",서울특별시 강남구 압구정동,0,109동,1301호,13.0,0,183.0,101.0,2320000000,0,,2015-12-08,2015,12,8,배당종결,0,,
서울남부6계,2015-9896,2015,아파트,"서울특별시 양천구 목동 0,동 6층 602호","서울특별시 양천구  목동남로4길 6-23, 211동 6층602호",서울특별시 양천구 목동,0,211동,602호,6.0,0,85.0,30.0,352000000,352000000,,2015-12-08,2015,12,8,배당종결,100,,
서울남부6계,2015-11363,2015,아파트,"서울 양천구 신월동  1063, 신정뉴타운롯데캐슬 108동 5층 502호","서울특별시 관악구 봉천동 0, 108동 5층502호",서울 양천구 신월동,1063,108동,502호,5.0,신정뉴타운롯데캐슬,116.0,65.0,640000000,512000000,538938000.0,2015-12-08,2015,12,8,배당종결,80,,
서울남부6계,2015-13468,2015,아파트,서울 양천구 목동  916 52층 102-5201호,"서울특별시 양천구 목동 0, 52층102-5201호",서울 양천구 목동,916,0,102-5201호,52.0,916,188.0,22.0,1300000000,1040000000,1100999000.0,2015-12-08,2015,12,8,배당종결,80,,
서울북부2계,2013-12655,2013,아파트,"서울 동대문구 장안동  336, 장안현대홈타운 121동 17층 1703호","서울특별시 동대문구 장안동 0, 121동 17층 1703호",서울 동대문구 장안동,336,121동,1703호,17.0,장안현대홈타운,60.0,26.0,350000000,280000000,383755000.0,2015-12-07,2015,12,7,배당종결,80,,
서울동부3계,2014-1427,2014,아파트,"서울특별시 송파구 오금동 0,동 8층 804호","서울특별시 송파구  오금로35길 17, 37동 8층 804호",서울특별시 송파구 오금동,0,37동,804호,8.0,0,131.0,78.0,850000000,680000000,,2015-12-07,2015,12,7,배당종결,80,,
서울동부3계,2014-9490,2014,아파트,"서울특별시 마포구 상암동 0,동 15층 1506호","서울특별시 강동구  상암로 251, 912동 15층 1506호",서울특별시 마포구 상암동,0,912동,1506호,15.0,0,84.0,54.0,450000000,0,473999999.0,2015-12-07,2015,12,7,배당종결,0,,
서울북부2계,2015-9783,2015,아파트,"서울 도봉구 창동  819, 태영창동데시앙 107동 12층 1203호","서울특별시 도봉구 도봉동 0, 107동 12층1203호",서울 도봉구 창동,819,태영창동,1203호,12.0,819데시앙,85.0,32.0,415000000,332000000,396808000.0,2015-12-07,2015,12,7,배당종결,80,,
서울북부2계,2015-13584,2015,아파트,"서울특별시 노원구 월계동 0,호","서울특별시 강북구  월계로37길 43, 502호",서울특별시 노원구 월계동,0,0,502호,,,112.0,45.0,365000000,292000000,346800000.0,2015-12-07,2015,12,7,배당종결,80,,
서울북부2계,2015-13768,2015,아파트,"서울 도봉구 방학동  739, 효성하이타운 101동 13층 1308호","서울특별시 도봉구 방학동 0, 101동 13층1308호",서울 도봉구 방학동,739,101동,1308호,13.0,효성하이타운,85.0,38.0,340000000,272000000,305111000.0,2015-12-07,2015,12,7,배당종결,80,,
서울북부2계,2015-14471,2015,아파트,"서울특별시 노원구 상계동 0,동 13층 1305호","서울특별시 노원구  상계로7길 18, 101동 13층1305호",서울특별시 노원구 상계동,0,101동,1305호,13.0,0,84.0,36.0,355000000,355000000,,2015-12-07,2015,12,7,배당종결,100,,
서울중앙2계,2014-23639,2014,아파트,서울 서초구 서초동  1634-9 4층 401호,"서울특별시 서초구 서초동 0, 4층 401호",서울 서초구 서초동,1634-9,0,401호,4.0,1634-9,161.0,33.0,1020000000,816000000,,2015-12-03,2015,12,3,배당종결,80,,
서울중앙2계,2014-29545,2014,아파트,서울특별시 동작구 신대방동 712동 3층 302호,신대방길 85-0,서울특별시 동작구 신대방동,712,0,302호,3.0,712동,137.0,59.0,650000000,520000000,550000000.0,2015-12-03,2015,12,3,배당종결,80,,
서울남부10계,2014-18787,2014,아파트,서울 양천구 목동  916 65층 101-6506호,"서울특별시 양천구 목동 0, 65층 101-6506호",서울 양천구 목동,916,0,101-6506호,65.0,916,167.0,19.0,1500000000,0,1526506000.0,2015-12-02,2015,12,2,배당종결,0,,
서울남부10계,2014-26542,2014,아파트,서울 금천구 독산동  960-11 5층 507호,"서울특별시 금천구 독산동 0, 5층 507호",서울 금천구 독산동,960-11,0,507호,5.0,960-11,21.0,4.0,101000000,101000000,102000000.0,2015-12-02,2015,12,2,배당종결,100,,
서울남부10계,2015-2192,2015,아파트,"서울 강서구 등촌동  715, 등촌동아이파크 117동 12층 1202호","서울특별시 강서구 등촌동 0, 117동 12층 1202호",서울 강서구 등촌동,715,등촌동,1202호,12.0,715아이파크,166.0,75.0,820000000,656000000,752300000.0,2015-12-02,2015,12,2,배당종결,80,,
서울중앙10계,2015-9333,2015,아파트,서울특별시 강남구 청담동  75-1 현대아파트제102동,서울특별시 서초구 내곡동 75-1,서울특별시 강남구 청담동,75-1,현대아파트제102동,,,75-1,8451.0,88.0,1530000000,1224000000,,2015-12-02,2015,12,2,배당종결,80,,
서울남부10계,2015-10803,2015,아파트,"서울특별시 양천구 목동 0,동 3층 304호","서울특별시 양천구  목동동로 10, 1111동 3층304호",서울특별시 양천구 목동,0,1111동,304호,3.0,0,66.0,43.0,510000000,510000000,,2015-12-02,2015,12,2,배당종결,100,,
서울남부10계,2015-12991,2015,아파트,"서울 양천구 목동  947, 목동3차월드메르디앙 301동 3층 302호","서울특별시 양천구 목동 0, 301동 3층302호",서울 양천구 목동,947,목동,302호,3.0,9473차월드메르디앙,102.0,42.0,834000000,667200000,710000000.0,2015-12-02,2015,12,2,배당종결,80,,
서울중앙21계,2015-1230,2015,아파트,서울특별시 서초구 잠원동 59-12층 601호,신반포로 287-0,서울특별시 서초구 잠원동,59-12,0,601호,12.0,59-,152.0,54.0,890000000,569600000,701080000.0,2015-12-01,2015,12,1,배당종결,64,,
서울남부4계,2015-3218,2015,아파트,"서울특별시 강서구 공항동 0,층 502호","서울특별시 강서구  공항대로59길 29-8, 5층 502호",서울특별시 강서구 공항동,0,0,502호,,,84.0,54.0,280000000,280000000,295000000.0,2015-12-01,2015,12,1,배당종결,100,,
서울중앙21계,2015-4987,2015,아파트,서울특별시 동작구 상도동 36-1동 2층 206호,상도로 249-0,서울특별시 동작구 상도동,36-1,0,206호,2.0,36-1동,148.0,141.0,900000000,900000000,902000000.0,2015-12-01,2015,12,1,배당종결,100,,
서울중앙21계,2015-5355,2015,아파트,서울특별시 동작구 상도동 421동 6층 602호,상도로55길 47-0,서울특별시 동작구 상도동,421,0,602호,6.0,421동,115.0,56.0,610000000,488000000,593289000.0,2015-12-01,2015,12,1,배당종결,80,,
서울남부4계,2015-101006,2015,아파트,"서울특별시 양천구 목동 0,동 7층 704호","서울특별시 양천구  목동서로 400, 1017동 7층704호",서울특별시 양천구 목동,0,1017동,704호,7.0,0,175926.0,78.0,845000000,676000000,801755000.0,2015-12-01,2015,12,1,배당종결,80,,
서울동부5계,2015-1752,2015,아파트,"서울 강동구 둔촌동  490-3, 다원애버니아 2층 202호","서울특별시 서초구 양재동 0, 2층 202호",서울 강동구 둔촌동,490-3,0,202호,2.0,다원애버니아,85.0,36.0,345000000,276000000,338599999.0,2015-11-30,2015,11,30,배당종결,80,,
서울중앙7계,2014-9367,2014,아파트,서울특별시 동작구 사당동 1135동 13층 1303호,사당로 165,서울특별시 동작구 사당동,1135,0,1303호,13.0,1135동,85.0,31.0,450000000,0,434000000.0,2015-11-26,2015,11,26,배당종결,0,,
서울중앙7계,2015-626,2015,아파트,"서울 동작구 상도동  533, 상도엠코타운애스톤파크 215동 12층 1202호","서울특별시 동작구 상도동 0, 215동 12층 1202호",서울 동작구 상도동,533,215동,1202호,12.0,상도엠코타운애스톤파크,120.0,76.0,880000000,704000000,828200000.0,2015-11-26,2015,11,26,배당종결,80,,
서울중앙7계,2015-770,2015,아파트,서울특별시 서초구 잠원동 50-1동 7층 701호,잠원로14길 23-0,서울특별시 서초구 잠원동,50-1,0,701호,7.0,50-1동,149.0,57.0,1400000000,1120000000,1460090000.0,2015-11-26,2015,11,26,배당종결,80,,
서울남부5계,2015-5399,2015,아파트,서울특별시 영등포구 신길동 67-1동 18층 1801호,영등포로 351-0,서울특별시 영등포구 신길동,67-1,0,1801호,18.0,67-1동,24.0,28.0,129000000,103200000,125140000.0,2015-11-25,2015,11,25,배당종결,80,,
서울남부7계,2011-13590,2011,아파트,서울특별시 강서구 화곡동 1160층 506호,등촌로13다길 29,서울특별시 강서구 화곡동,1160,0,506호,1160.0,,73.0,44.0,300000000,240000000,269510000.0,2015-11-24,2015,11,24,배당종결,80,,
서울중앙1계,2015-12766,2015,아파트,"서울특별시 영등포구 여의도동 0,동 19층 1903호","서울특별시 동작구  여의대방로 22, 7동 19층1903호",서울특별시 영등포구 여의도동,0,7동,1903호,19.0,0,127.0,65.0,597000000,597000000,,2015-11-24,2015,11,24,배당종결,100,,
서울남부7계,2015-13567,2015,아파트,"서울특별시 관악구 봉천동 0,동 1층 102호","서울특별시 구로구  중앙로6길 5-15, 102동 1층102호",서울특별시 관악구 봉천동,0,102동,102호,1.0,0,60.0,19.0,267000000,213600000,231734000.0,2015-11-24,2015,11,24,배당종결,80,,
서울북부8계,2012-27759,2012,아파트,"서울특별시 노원구 상계동 0,동 14층 1402호","서울특별시 노원구  상계로 193-14, 103동 14층 1402호",서울특별시 노원구 상계동,0,103동,1402호,14.0,0,85.0,36.0,334000000,267200000,321780000.0,2015-11-23,2015,11,23,배당종결,80,,
서울동부2계,2015-2380,2015,아파트,"서울 송파구 신천동  17, 파크리오 309동 6층 603호","서울특별시 송파구 방이동 0, 309동 6층 603호",서울 송파구 신천동,17,309동,603호,6.0,파크리오,85.0,10.0,820000000,820000000,,2015-11-23,2015,11,23,배당종결,100,,
서울동부2계,2015-2380,2015,아파트,서울특별시 송파구 방이동  217 대림 5동 2층 201호,서울특별시 송파구 방이동 217,서울특별시 송파구 방이동,217,5동,201호,2.0,217대림,85.0,52.0,615000000,615000000,,2015-11-23,2015,11,23,배당종결,100,,
서울동부2계,2015-2380,2015,아파트,서울 광진구 광장동  145-8 10층 1004호,"서울특별시 송파구 방이동 0, 13동 10층 1004호",서울 광진구 광장동,145-8,0,1004호,10.0,145-8,226.0,223.0,1600000000,1600000000,,2015-11-23,2015,11,23,배당종결,100,,
서울동부2계,2015-2632,2015,아파트,서울특별시 송파구 마천동 30-2층 401호,성내천로 127-0,서울특별시 송파구 마천동,30-2,0,401호,2.0,30-,84.0,24.0,369000000,369000000,382000000.0,2015-11-23,2015,11,23,배당종결,100,,
서울동부7계,2015-5006,2015,아파트,"서울 강동구 길동  54, 삼익파크맨션 505동 5층 501호","서울특별시 강동구 명일동 0, 505동 5층501호",서울 강동구 길동,54,505동,501호,5.0,삼익파크맨션,97.0,6.0,436000000,348800000,431880000.0,2015-11-23,2015,11,23,배당종결,80,,
서울중앙4계,2015-7047,2015,아파트,"서울특별시 강남구 논현동 0,동 2층 213호","서울특별시 강남구  논현로 213, 102동 2층213호",서울특별시 강남구 논현동,0,102동,213호,2.0,0,85.0,41.0,730000000,730000000,,2015-11-19,2015,11,19,배당종결,100,,
서울남부3계,2014-18909,2014,아파트,서울특별시 영등포구 여의도동  50  7동 95호,서울특별시 영등포구 여의도동 50,서울특별시 영등포구 여의도동,50,7동,95호,,50,118.0,69.0,940000000,752000000,980000000.0,2015-11-18,2015,11,18,배당종결,80,,
서울중앙6계,2014-26171,2014,아파트,서울특별시 서초구 서초동 1471-5층 101호,반포대로3길 45-0,서울특별시 서초구 서초동,1471-5,0,101호,5.0,1471-,26.0,51.0,127000000,65024000,65024000.0,2015-11-18,2015,11,18,배당종결,51,,
서울중앙6계,2015-3434,2015,아파트,"서울특별시 강남구 삼성동 0,동 14층 1403호","서울특별시 강남구  삼성로 151, 8동 14층 1403호",서울특별시 강남구 삼성동,0,8동,1403호,14.0,0,46.0,10.0,537000000,537000000,,2015-11-18,2015,11,18,배당종결,100,,
서울중앙6계,2015-3953,2015,아파트,서울특별시 동작구 신대방동  720 보라매 이편한세상 105동 17층 1703호,서울특별시 동작구 신대방동 720,서울특별시 동작구 신대방동,720,105동,1703호,17.0,720보라매이편한세상,85.0,43.0,600000000,600000000,616000000.0,2015-11-18,2015,11,18,배당종결,100,,
서울중앙5계,2014-23264,2014,아파트,서울 서초구 양재동  402-6 3층 304호,"서울특별시 강남구 논현동 0, 3층 304호",서울 서초구 양재동,402-6,0,304호,3.0,402-6,84.0,17.0,450000000,450000000,476510000.0,2015-11-17,2015,11,17,배당종결,100,,
서울중앙5계,2015-1803,2015,아파트,"서울특별시 강남구 압구정동 0,동 9층 905호","서울특별시 강남구  압구정로 401, 53동 9층 905호",서울특별시 강남구 압구정동,0,53동,905호,9.0,0,115.0,63.0,1600000000,1600000000,1701100000.0,2015-11-17,2015,11,17,배당종결,100,,
서울남부1계,2015-3409,2015,아파트,"서울특별시 양천구 목동 0,동 4층 202호","서울특별시 양천구  목동중앙로 85, 1동 4층 202호",서울특별시 양천구 목동,0,1동,202호,4.0,0,66.0,37.0,230000000,184000000,194000000.0,2015-11-17,2015,11,17,배당종결,80,,
서울남부1계,2015-4709,2015,아파트,"서울특별시 강서구 공항동 0,동 3층 305호","서울특별시 강서구  공항대로63길 14, 302동 3층 305호",서울특별시 강서구 공항동,0,302동,305호,3.0,0,85.0,39.0,366000000,366000000,398383000.0,2015-11-17,2015,11,17,배당종결,100,,
서울남부1계,2015-7067,2015,아파트,"서울특별시 양천구 목동 0,동 12층 1202호","서울특별시 양천구  목동서로 340, 932동 12층1202호",서울특별시 양천구 목동,0,932동,1202호,12.0,0,107.0,52.0,930000000,744000000,837000000.0,2015-11-17,2015,11,17,배당종결,80,,
서울북부6계,2013-20700,2013,아파트,서울특별시 중랑구 망우동  580 망우동금호어울림 110동 9층 903호,서울특별시 중랑구 망우동 580,서울특별시 중랑구 망우동,580,망우동,호,9.0,580금어울림,115.0,56.0,417000000,417000000,439999000.0,2015-11-16,2015,11,16,배당종결,100,,
서울동부4계,2014-19190,2014,아파트,"서울특별시 중구 무학동 0,동 8층 804호","서울특별시 성동구  무학로 50, 103동 8층 804호",서울특별시 중구 무학동,0,103동,804호,8.0,0,114.0,39.0,496000000,496000000,513088000.0,2015-11-16,2015,11,16,배당종결,100,,
