office,num,case_year,cat,addr,load_addr,dong,bunji,detail_dong,detail_ho,floor,brand,build_area,land_area,price,lowest,hammer,date,year,month,day,status,low_per,ham_per,comment
서울남부9계,2019-108821,2019,아파트,"서울특별시 구로구 개봉동 481, 117동 22층 2201호 (개봉동,현대아파트)",,서울특별시 구로구 개봉동,481,117동,2201호,22.0,현대아파트,114.99,41.78,762000000,762000000,861867000.0,2020-11-10,2020,11,10,매각,100,113.0,
서울동부2계,2019-54037,2019,아파트,"서울특별시 강동구 성내동 405-9, 801동 3층302호 (성내동,한솔애리즈아파트)",,서울특별시 강동구 성내동,405-9,801동,302호,3.0,한솔애리즈아파트,84.74,51.74,566000000,452800000,572000000.0,2020-11-09,2020,11,9,매각,80,101.0,유치권
서울동부2계,2019-56316,2019,아파트,"서울특별시 송파구 장지동 857, 1301동 3층303호 (장지동,송파파인타운13단지)",,서울특별시 송파구 장지동,857,1301동,303호,3.0,송파파인타운13단지,84.92,,1150000000,1150000000,1410000000.0,2020-11-09,2020,11,9,매각,100,123.0,
서울북부3계,2019-100332,2019,아파트,"서울특별시 동대문구 답십리동 10, 102동 2층 205호 (답십리동,동아아파트)",,서울특별시 동대문구 답십리동,10,102동,205호,2.0,10답십리동아아파트,101.94,37.06,562000000,562000000,732100000.0,2020-11-09,2020,11,9,매각,100,130.0,
서울북부3계,2020-636,2020,아파트,"서울특별시 중랑구 면목동 1512, 5층504호 (면목동,형진아파트)",,서울특별시 중랑구 면목동,1512,0,504호,5.0,형진아파트,84.18,27.73,430000000,430000000,452600000.0,2020-11-09,2020,11,9,매각,100,105.0,
서울북부3계,2020-101041,2020,아파트,"서울특별시 동대문구 휘경동 365, 106동 15층1501호 (휘경동,휘경동일하이빌)",,서울특별시 동대문구 휘경동,365,106동,1501호,15.0,365휘경동일하이빌,84.99700000000001,43.3586,602000000,602000000,787570000.0,2020-11-09,2020,11,9,매각,100,131.0,대항력있는임차인
서울북부4계,2020-101263,2020,아파트,"서울특별시 강북구 미아동 198-36, 10층1001호 (미아동,그린힐빌라트아파트)",,서울특별시 강북구 미아동,198-36,0,1001호,10.0,그린힐빌라트아파트,198.95,82.38,710000000,568000000,681830000.0,2020-11-09,2020,11,9,매각,80,96.0,
서울중앙21계,2020-255,2020,아파트,"서울특별시 동작구 상도동 283-68, 1층102호 (상도동,파크뷰아파트)",,서울특별시 동작구 상도동,283-68,0,102호,1.0,파크뷰아파트,79.44,38.77,300000000,240000000,285880000.0,2020-11-03,2020,11,3,매각,80,95.0,
서울동부4계,2019-4049,2019,아파트,"서울특별시 강동구 둔촌동 545, 15층1512호 (둔촌동,둔촌하이츠아파트)",,서울특별시 강동구 둔촌동,545,0,1512호,15.0,둔촌하이츠아파트,114.69,37.76,892000000,892000000,980010000.0,2020-11-02,2020,11,2,매각,100,110.0,
서울동부4계,2019-5301,2019,아파트,"서울특별시 송파구 거여동 291, 208동 4층401호 (거여동,효성아파트)",,서울특별시 송파구 거여동,291,208동,401호,4.0,효성아파트,101.95,47.86600000000001,950000000,950000000,1060100000.0,2020-11-02,2020,11,2,매각,100,112.0,
서울동부4계,2019-5417,2019,아파트,"서울특별시 광진구 광장동 145-8, 13동 2층204호",,서울특별시 광진구 광장동,145-8,13동,204호,2.0,145-8,226.45,223.0,2320000000,1856000000,2187000000.0,2020-11-02,2020,11,2,매각,80,94.0,
서울동부4계,2020-814,2020,아파트,"서울특별시 송파구 문정동 145, 6동 12층1202호 (문정동,문정시영아파트)",,서울특별시 송파구 문정동,145,6동,1202호,12.0,문정시영아파트,39.69,26.592,638000000,638000000,731519000.0,2020-11-02,2020,11,2,매각,100,115.0,
서울북부2계,2020-101614,2020,아파트,"서울특별시 성북구 돈암동 609-1, 111동 6층606호 (돈암동,한신아파트)",,서울특별시 성북구 돈암동,609-1,111동,606호,6.0,한신아파트,66.48,26.505,377000000,377000000,380000800.0,2020-11-02,2020,11,2,매각,100,101.0,토지및건물 지분매각
서울남부10계,2020-893,2020,아파트,"서울특별시 강서구 내발산동 749, 504동 6층604호 (내발산동,마곡 수명산 파크 5단지)",,서울특별시 강서구 내발산동,749,504동,604호,6.0,마곡수명산파크5단지,59.84,41.723,668000000,534400000,712500000.0,2020-10-28,2020,10,28,매각,80,107.0,대항력있는임차인
서울남부10계,2020-1223,2020,아파트,"서울특별시 강서구 염창동 272-28, 302동 1층106호 (염창동,염창3차우성아파트)",,서울특별시 강서구 염창동,272-28,302동,106호,1.0,염창3차우성아파트,84.96,39.51,647000000,517600000,707070700.0,2020-10-28,2020,10,28,매각,80,109.0,
서울서부6계,2020-51289,2020,아파트,"서울특별시 은평구 진관동 13, 707동 5층504호 (진관동,은평뉴타운 상림마을)",,서울특별시 은평구 진관동,13,707동,504호,5.0,은평뉴타운상림마을,84.83,66.9883,649000000,649000000,715450000.0,2020-10-27,2020,10,27,매각,100,110.0,
서울중앙7계,2018-108149,2018,아파트,서울특별시 강남구 개포동  187  506동 2층205호,,서울특별시 강남구 개포동,187,506동,205호,2.0,187,61.19,51.08,1420000000,1420000000,1773100000.0,2020-10-22,2020,10,22,매각,100,125.0,
서울중앙7계,2019-4213,2019,아파트,"서울특별시 서초구 서초동 1467-37, 505동 1층101호 (서초동,서초3차대림이-편한세상)",,서울특별시 서초구 서초동,1467-37,505동,101호,1.0,서초3차대림이-편한세상,158.24,71.46,1585000000,1585000000,1632999999.0,2020-10-22,2020,10,22,매각,100,103.0,
서울중앙7계,2019-6837,2019,아파트,서울특별시 강남구 압구정동  482,,서울특별시 강남구 압구정동,482,0,,4.0,482,107.64,35.83,2110000000,2110000000,2413099999.0,2020-10-22,2020,10,22,매각,100,114.0,
서울남부3계,2020-1605,2020,아파트,"서울특별시 양천구 목동 905-22, 30층디-3004호 (목동,목동트윈빌)",,서울특별시 양천구 목동,905-22,목동,-3004호,30.0,디목동트윈빌,201.32,22.70300000000001,1400000000,1400000000,1680090000.0,2020-10-22,2020,10,22,매각,100,120.0,
서울중앙10계,2019-7069,2019,아파트,"서울특별시 강남구 청담동 104-5, 씨동 3층303호 (청담동,삼호빌라)",,서울특별시 강남구 청담동,104-5,씨동,303호,3.0,삼빌라,229.77,96.25,3124000000,1999360000,2800000000.0,2020-10-21,2020,10,21,매각,64,90.0,
서울중앙10계,2019-104144,2019,아파트,"서울특별시 동작구 사당동 238-6, 3층302호 (사당동,레디앙스아파트)",,서울특별시 동작구 사당동,238-6,0,302호,3.0,레디앙스아파트,74.47,35.344,430000000,344000000,485000000.0,2020-10-21,2020,10,21,매각,80,113.0,
서울중앙10계,2019-107563,2019,아파트,"서울특별시 서초구 잠원동 58-16, 319동 12층 1211호 (잠원동,신반포아파트)",,서울특별시 서초구 잠원동,58-16,319동,1211호,12.0,신반포아파트,54.11,30.02,1550000000,1550000000,1661230000.0,2020-10-21,2020,10,21,매각,100,107.0,
서울남부4계,2018-103058,2018,아파트,"서울특별시 양천구 신정동 1306, 106동 2층203호 (신정동,세양청마루아파트)",,서울특별시 양천구 신정동,1306,106동,203호,2.0,세양청마루아파트,84.98,43.9,575000000,575000000,803770000.0,2020-10-20,2020,10,20,매각,100,140.0,
서울동부5계,2019-56071,2019,아파트,"서울특별시 광진구 군자동 99, 102동 2층212호 (군자동,일성파크아파트)",,서울특별시 광진구 군자동,99,102동,212호,2.0,일성파크아파트,84.96,37.18,611000000,611000000,634080000.0,2020-10-19,2020,10,19,매각,100,104.0,
서울남부11계,2019-8655,2019,아파트,"서울특별시 강서구 화곡동 1159, 126동 10층1002호 (화곡동,우장산아이파크이편한세상)",,서울특별시 강서구 화곡동,1159,126동,1002호,10.0,우장산아이파크이편한세상,84.97,40.282,936000000,936000000,1076400000.0,2020-10-14,2020,10,14,매각,100,115.0,
서울남부11계,2019-9214,2019,아파트,"서울특별시 영등포구 영등포동8가 51-1, 13층1305호 (영등포동8가,메이준)",,서울특별시 영등포구 영등포동8가,51-1,0,1305호,13.0,메이준,12.23,2.95,127000000,81280000,96100000.0,2020-10-14,2020,10,14,매각,64,76.0,
서울남부11계,2019-9214,2019,아파트,"서울특별시 구로구 구로동 104-3, 12층1207호 (구로동,그린플러스구로해담채3)",,서울특별시 구로구 구로동,104-3,0,1207호,12.0,그린플러스구로해담채3,13.39,2.7336,130000000,83200000,90900000.0,2020-10-14,2020,10,14,매각,64,70.0,
서울중앙4계,2019-108757,2019,아파트,"서울특별시 강남구 개포동 177, 1동 6층 601호 (개포동,현대아파트)",,서울특별시 강남구 개포동,177,1동,601호,6.0,현대아파트,163.85,117.47,2470000000,2470000000,2910000000.0,2020-10-14,2020,10,14,매각,100,118.0,
서울중앙4계,2019-9591,2019,아파트,"서울특별시 관악구 신림동 1727, 101동 20층2003호 (신림동,임광관악파크)",,서울특별시 관악구 신림동,1727,101동,2003호,20.0,임광관악파크,119.96,44.19,639000000,639000000,655700000.0,2020-10-14,2020,10,14,매각,100,103.0,
서울남부1계,2019-106979,2019,아파트,"서울특별시 강서구 방화동 819, 104동 7층 705호 (방화동,방화동개화아파트)",,서울특별시 강서구 방화동,819,104동,705호,7.0,819방화동개화아파트,133.98,61.423,695000000,695000000,753750000.0,2020-10-13,2020,10,13,매각,100,108.0,법정지상권
서울중앙3계,2019-107020,2019,아파트,"서울특별시 강남구 도곡동 467-29, 지동 22층 2207호 (도곡동,타워팰리스)",,서울특별시 강남구 도곡동,467-29,지동,2207호,22.0,타워팰리스,141.648,23.24,2210000000,2210000000,2806880000.0,2020-10-13,2020,10,13,매각,100,127.0,
서울중앙3계,2019-107358,2019,아파트,"서울특별시 서초구 서초동 1754, 203동 26층 2604호 (서초동,래미안서초에스티지에스)",,서울특별시 서초구 서초동,1754,203동,2604호,26.0,래미안서초에스티지에스,111.01,48.4646,2550000000,2550000000,2741000000.0,2020-10-13,2020,10,13,매각,100,107.0,
서울남부1계,2019-109015,2019,아파트,"서울특별시 구로구 오류동 338, 203동 20층2002호 (오류동,동부골든아파트)",,서울특별시 구로구 오류동,338,203동,2002호,20.0,338오류동부골든아파트,42.48,15.76,200000000,200000000,221009000.0,2020-10-13,2020,10,13,매각,100,111.0,토지및건물 지분매각
서울동부3계,2018-53525,2018,아파트,"서울특별시 성동구 옥수동 561, 102동 13층1302호 (옥수동,래미안옥수리버젠)",,서울특별시 성동구 옥수동,561,102동,1302호,13.0,래미안옥수리버젠,84.81,44.32,1390000000,1112000000,1498789000.0,2020-10-12,2020,10,12,매각,80,108.0,
서울북부8계,2018-106043,2018,아파트,"서울특별시 도봉구 방학동 612-2, 3층301호 (방학동,태양아파트)",,서울특별시 도봉구 방학동,612-2,0,301호,3.0,태양아파트,81.87,38.0,233000000,186400000,193200000.0,2020-10-12,2020,10,12,매각,80,83.0,
서울동부3계,2019-3725,2019,아파트,"서울특별시 강동구 둔촌동 518-1, 2층205호 (둔촌동,그랜드아파트)",,서울특별시 강동구 둔촌동,518-1,0,205호,2.0,그랜드아파트,107.96,40.01,521000000,521000000,608900000.0,2020-10-12,2020,10,12,매각,100,117.0,
서울북부9계,2019-9972,2019,아파트,"서울특별시 성북구 석관동 410, 106동 17층1704호 (석관동,래미안아트리치)",,서울특별시 성북구 석관동,410,106동,1704호,17.0,래미안아트리치,84.97,46.3,810000000,810000000,924990000.0,2020-10-12,2020,10,12,매각,100,114.0,
서울동부3계,2019-53836,2019,아파트,서울특별시 송파구 잠실동 40,,서울특별시 송파구 잠실동,40,0,,33.0,40,84.445,12.95,1150000000,1150000000,1380000000.0,2020-10-12,2020,10,12,매각,100,120.0,대항력있는임차인
서울동부3계,2019-54549,2019,아파트,"서울특별시 송파구 방이동 89, 111동 12층1203호 (방이동,올림픽선수기자촌아파트)",,서울특별시 송파구 방이동,89,111동,1203호,12.0,올림픽선수기자촌아파트,100.82,83.57,1670000000,1670000000,1843500000.0,2020-10-12,2020,10,12,매각,100,110.0,
서울북부5계,2019-106217,2019,아파트,"서울특별시 동대문구 장안동 466-5, 6층615호",,서울특별시 동대문구 장안동,466-5,0,615호,6.0,,12.9463,5.84,125000000,100000000,115050000.0,2020-10-12,2020,10,12,매각,80,92.0,
서울북부8계,2019-107692,2019,아파트,"서울특별시 노원구 중계동 592, 102동 18층1804호 (중계동,벽산아파트)",,서울특별시 노원구 중계동,592,102동,1804호,18.0,벽산아파트,85.0,26.838,611000000,611000000,734444400.0,2020-10-12,2020,10,12,매각,100,120.0,
서울동부3계,2020-128,2020,아파트,"서울특별시 송파구 방이동 104-4, 9층902호 (방이동,아크로빌아파트)",,서울특별시 송파구 방이동,104-4,0,902호,9.0,아크로빌아파트,190.14,110.07,1295000000,1295000000,1950000000.0,2020-10-12,2020,10,12,매각,100,151.0,
서울북부5계,2020-101065,2020,아파트,"서울특별시 성북구 길음동 1279, 106동 6층604호 (길음동,래미안길음1차)",,서울특별시 성북구 길음동,1279,106동,604호,6.0,래미안길음1차,114.98,52.45,955000000,955000000,1088920000.0,2020-10-12,2020,10,12,매각,100,114.0,
서울북부8계,2020-101287,2020,아파트,"서울특별시 도봉구 방학동 507, 104동 9층903호 (방학동,우성아파트)",,서울특별시 도봉구 방학동,507,104동,903호,9.0,우성아파트,83.85,37.9388,380000000,380000000,468980000.0,2020-10-12,2020,10,12,매각,100,123.0,
서울북부9계,2020-101294,2020,아파트,"서울특별시 성북구 하월곡동 218, 3층306호 (하월곡동,아남아파트)",,서울특별시 성북구 하월곡동,218,0,306호,3.0,아남아파트,84.69,25.68,449000000,449000000,523777000.0,2020-10-12,2020,10,12,매각,100,117.0,
서울중앙2계,2019-2934,2019,아파트,서울특별시 서초구 방배동  482-4 청광아트빌14차 1층102호,,서울특별시 서초구 방배동,482-4,0,102호,1.0,482-4청광아트빌14차,244.84,101.56,1470000000,1470000000,1500000000.0,2020-10-08,2020,10,8,매각,100,102.0,공동담보
서울중앙2계,2019-2934,2019,아파트,서울특별시 서초구 방배동  482-4 청광아트빌14차 2층202호,,서울특별시 서초구 방배동,482-4,0,202호,2.0,482-4청광아트빌14차,244.84,101.55,1480000000,1480000000,1536000000.0,2020-10-08,2020,10,8,매각,100,104.0,공동담보
서울남부9계,2019-9429,2019,아파트,"서울특별시 구로구 구로동 110-4, 2층203호 (구로동,도림두산베어스타워)",,서울특별시 구로구 구로동,110-4,0,203호,2.0,도림두산베어스타워,49.77,18.585,341000000,272800000,302990000.0,2020-10-07,2020,10,7,매각,80,89.0,
서울남부9계,2019-109657,2019,아파트,"서울특별시 영등포구 대림동 778-43, 3층302호 (대림동,종인아네스트)",,서울특별시 영등포구 대림동,778-43,0,302호,3.0,종인아네스트,75.8,30.963,383000000,306400000,313500000.0,2020-10-07,2020,10,7,매각,80,82.0,대항력있는임차인
서울남부9계,2020-1766,2020,아파트,"서울특별시 양천구 목동 950, 101동 2층204호 (목동,목동 이-편한세상)",,서울특별시 양천구 목동,950,101동,204호,2.0,950목동이-편한세상,134.77,66.0,1240000000,1240000000,1258000000.0,2020-10-07,2020,10,7,매각,100,101.0,
서울서부5계,2019-6177,2019,아파트,"서울특별시 서대문구 남가좌동 381, 204동 4층404호 (남가좌동,디엠씨센트레빌)",,서울특별시 서대문구 남가좌동,381,204동,404호,4.0,디엠씨센트레빌,84.98,44.8261,805000000,805000000,887060000.0,2020-10-06,2020,10,6,매각,100,110.0,
서울중앙1계,2019-7779,2019,아파트,"서울특별시 강남구 대치동 66, 5동 1층102호",,서울특별시 강남구 대치동,66,5동,102호,1.0,66,141.21,81.02,2199000000,2199000000,2501001000.0,2020-10-06,2020,10,6,매각,100,114.0,
서울서부5계,2019-56448,2019,아파트,"서울특별시 은평구 진관동 84, 236동 2층201호 (진관동,은평뉴타운우물골)",,서울특별시 은평구 진관동,84,236동,201호,2.0,은평뉴타운우물골,167.71,,930000000,930000000,933260000.0,2020-10-06,2020,10,6,매각,100,100.0,대지권미등기
서울남부8계,2020-930,2020,아파트,"서울특별시 강서구 등촌동 691-3, 103동 13층1305호 (등촌동,부영아파트)",,서울특별시 강서구 등촌동,691-3,103동,1305호,13.0,부영아파트,80.64,42.986000000000004,797000000,797000000,838080000.0,2020-10-06,2020,10,6,매각,100,105.0,
서울남부8계,2020-101406,2020,아파트,"서울특별시 강서구 가양동 1461, 206동 6층 615호 (가양동,가양2단지성지아파트)",,서울특별시 강서구 가양동,1461,206동,615호,6.0,가양2단지성지아파트,39.6,26.737,453000000,453000000,545799999.0,2020-10-06,2020,10,6,매각,100,120.0,
서울중앙1계,2019-107600,2019,아파트,"서울특별시 관악구 신림동 739, 나동 2층 202호 (신림동,뉴서울아파트)",,서울특별시 관악구 신림동,739,나동,202호,2.0,뉴서울아파트,51.27,60.722,301000000,301000000,410000000.0,2020-10-06,2020,10,6,매각,100,136.0,대항력있는임차인
서울동부2계,2019-3213,2019,아파트,"서울특별시 성동구 성수동1가 685-696, 13층102-1303호 (성수동1가,갤러리아포레)",,서울특별시 성동구 성수동1가,685-696,0,102-1303호,13.0,갤러리아포레,217.86,40.8277,4330000000,3464000000,4052000000.0,2020-09-28,2020,9,28,매각,80,94.0,
서울북부4계,2019-9385,2019,아파트,"서울특별시 도봉구 창동 26, 6동 15층1506호 (창동,동아아파트)",,서울특별시 도봉구 창동,26,6동,1506호,15.0,26창동아아파트,109.5,55.16,790000000,790000000,821899000.0,2020-09-28,2020,9,28,매각,100,104.0,
서울북부3계,2019-9583,2019,아파트,"서울특별시 동대문구 회기동 346-18, 11층1109호 (회기동,회기역한일베라체캠퍼스)",,서울특별시 동대문구 회기동,346-18,0,1109호,11.0,회기역한일베라체캠퍼스,24.31900000000001,7.376,261000000,208800000,213600000.0,2020-09-28,2020,9,28,매각,80,82.0,대항력있는임차인
서울북부3계,2019-110476,2019,아파트,"서울특별시 도봉구 창동 807, 110동 4층404호 (창동,쌍용아파트)",,서울특별시 도봉구 창동,807,110동,404호,4.0,쌍용아파트,59.88,23.65,556000000,556000000,635700000.0,2020-09-28,2020,9,28,매각,100,114.0,
서울북부4계,2020-1332,2020,아파트,"서울특별시 중랑구 상봉동 128-10, 10층1001호 (상봉동,에스지타워)",,서울특별시 중랑구 상봉동,128-10,0,1001호,10.0,에스지타워,84.92,26.1,400000000,400000000,432015000.0,2020-09-28,2020,9,28,매각,100,108.0,
서울북부3계,2020-100437,2020,아파트,"서울특별시 동대문구 전농동 6, 6동 9층905호 (전농동,전농우성아파트)",,서울특별시 동대문구 전농동,6,6동,905호,9.0,전농우성아파트,115.56,55.265,613000000,613000000,674110000.0,2020-09-28,2020,9,28,매각,100,110.0,
서울북부3계,2020-100482,2020,아파트,"서울특별시 성북구 하월곡동 228, 103동 5층501호 (하월곡동,꿈의숲 푸르지오)",,서울특별시 성북구 하월곡동,228,103동,501호,5.0,꿈의숲푸르지오,114.61,70.2975,803000000,803000000,836100000.0,2020-09-28,2020,9,28,매각,100,104.0,
서울서부3계,2019-5280,2019,아파트,"서울특별시 서대문구 연희동 51-151, 3층302호 (연희동,충우아파트)",,서울특별시 서대문구 연희동,51-151,0,302호,3.0,충우아파트,105.44,45.03,438000000,280320000,324880000.0,2020-09-22,2020,9,22,매각,64,74.0,대항력있는임차인
서울서부6계,2019-5594,2019,아파트,"서울특별시 서대문구 연희동 194-30, 3층비319호 (연희동,브라운스톤 연희)",,서울특별시 서대문구 연희동,194-30,0,비319호,3.0,브라운스톤연희,12.6,5.479,143000000,114400000,120000000.0,2020-09-22,2020,9,22,매각,80,84.0,대항력있는임차인
서울서부6계,2020-410,2020,아파트,"서울특별시 용산구 이촌동 436, 103동 21층2101호 (이촌동,래미안첼리투스)",,서울특별시 용산구 이촌동,436,103동,2101호,21.0,래미안첼리투스,124.02,50.5,2900000000,2900000000,3151000000.0,2020-09-22,2020,9,22,매각,100,109.0,
서울서부3계,2020-50637,2020,아파트,"서울특별시 은평구 진관동 19, 815동 5층501호 (진관동,은평뉴타운 상림마을)",,서울특별시 은평구 진관동,19,815동,501호,5.0,은평뉴타운상림마을,134.51,,837000000,837000000,907399000.0,2020-09-22,2020,9,22,매각,100,108.0,대지권미등기
서울북부2계,2019-10149,2019,아파트,"서울특별시 동대문구 장안동 372-9, 에이동 9층901호 (장안동,청솔아파트)",,서울특별시 동대문구 장안동,372-9,에이동,901호,9.0,청솔아파트,59.92,16.664,387000000,309600000,335120000.0,2020-09-21,2020,9,21,매각,80,87.0,
서울북부1계,2019-10750,2019,아파트,"서울특별시 동대문구 장안동 466-5, 4층408호",,서울특별시 동대문구 장안동,466-5,0,408호,4.0,,12.9463,5.84,124000000,99200000,99490000.0,2020-09-21,2020,9,21,매각,80,80.0,
서울북부1계,2019-108084,2019,아파트,"서울특별시 동대문구 휘경동 57, 107동 3층 305호 (휘경동,주공아파트)",,서울특별시 동대문구 휘경동,57,107동,305호,3.0,주공아파트,84.84,39.4974,565000000,565000000,678950000.0,2020-09-21,2020,9,21,매각,100,120.0,
서울북부1계,2020-124,2020,아파트,"서울특별시 강북구 수유동 63, 21층2103호 (수유동,삼호아파트,수유프라자)",,서울특별시 강북구 수유동,63,0,2103호,21.0,수유프라자,74.48,11.277999999999999,347000000,277600000,351999900.0,2020-09-21,2020,9,21,매각,80,101.0,
서울북부2계,2020-1035,2020,아파트,"서울특별시 노원구 공릉동 370-4, 101동 9층907호 (공릉동,신원아파트)",,서울특별시 노원구 공릉동,370-4,101동,907호,9.0,신원아파트,59.59,21.796999999999997,370000000,370000000,447270000.0,2020-09-21,2020,9,21,매각,100,121.0,대항력있는임차인
서울북부2계,2020-100055,2020,아파트,"서울특별시 동대문구 답십리동 1000, 108동 7층703호 (답십리동,래미안엘파인아파트)",,서울특별시 동대문구 답십리동,1000,108동,703호,7.0,래미안엘파인아파트,59.95,32.31,612000000,612000000,701550000.0,2020-09-21,2020,9,21,매각,100,115.0,
서울동부1계,2019-50677,2019,아파트,"서울특별시 성동구 성수동1가 685-696, 8층102-801호 (성수동1가,갤러리아포레)",,서울특별시 성동구 성수동1가,685-696,0,102-801호,8.0,갤러리아포레,194.46,36.4425,3630000000,1189478000,1351999999.0,2020-09-14,2020,9,14,매각,33,37.0,"대항력있는임차인,선순위전세권"
서울동부5계,2019-4735,2019,아파트,"서울특별시 강동구 천호동 52-6, 1층102호 (천호동,천호2차이룸아파트)",,서울특별시 강동구 천호동,52-6,0,102호,1.0,천2차이룸아파트,83.81,47.29,447000000,447000000,451999000.0,2020-09-07,2020,9,7,매각,100,101.0,
서울서부5계,2019-6030,2019,아파트,"서울특별시 마포구 서교동 490, 아파트동 36층101동3605호 (서교동,메세나폴리스)",,서울특별시 마포구 서교동,490,아파트동,3605호,36.0,메세나폴리스,122.867,22.71,1540000000,1232000000,1600859999.0,2020-08-25,2020,8,25,매각,80,104.0,법정지상권
서울서부7계,2019-56653,2019,아파트,"서울특별시 서대문구 홍제동 331, 102동 5층501호 (홍제동,홍제현대아파트)",,서울특별시 서대문구 홍제동,331,102동,501호,5.0,홍제현대아파트,35.39,15.27,270000000,216000000,234895000.0,2020-08-25,2020,8,25,매각,80,87.0,토지및건물 지분매각
서울서부5계,2019-56592,2019,아파트,"서울특별시 마포구 합정동 200-1, 6층601호 (합정동,펠리스아트빌아파트)",,서울특별시 마포구 합정동,200-1,0,601호,6.0,펠리스아트빌아파트,33.2,12.8,187000000,187000000,187000000.0,2020-08-25,2020,8,25,매각,100,100.0,토지및건물 지분매각
서울동부2계,2018-53396,2018,아파트,"서울특별시 강동구 성내동 446-11, 4층401호 (성내동,동남아파트)",,서울특별시 강동구 성내동,446-11,동,401호,4.0,성내동남아파트,84.64,33.95,572000000,457600000,527000000.0,2020-08-24,2020,8,24,매각,80,92.0,
서울동부2계,2019-4681,2019,아파트,"서울특별시 송파구 거여동 293, 404동 12층1205호 (거여동,거여4단지아파트)",,서울특별시 송파구 거여동,293,404동,1205호,12.0,거여4단지아파트,59.73,33.85,739000000,739000000,805500000.0,2020-08-24,2020,8,24,매각,100,109.0,
서울중앙7계,2019-106409,2019,아파트,"서울특별시 서초구 방배동 755-14, 6층607호 (방배동,리첸시아 방배)",,서울특별시 서초구 방배동,755-14,0,607호,6.0,리첸시아방배,75.02,19.0,750000000,480000000,601200000.0,2020-08-20,2020,8,20,매각,64,80.0,토지및건물 지분매각
서울중앙7계,2019-106669,2019,아파트,"서울특별시 동작구 상도동 531, 103동 11층 1105호 (상도동,힐스테이트 상도 센트럴파크)",,서울특별시 동작구 상도동,531,103동,1105호,11.0,힐스테이트상도센트럴파크,118.2086,68.3166,1320000000,1320000000,1432330000.0,2020-08-20,2020,8,20,매각,100,109.0,선순위전세권
